"","Date","month","day_of_week.x","weekday_weekend","dew_point","wind_speed","temperature","hdd","cdd","demand_forecast","demand","net_generation","total_interchange","forecast_error"
"1924",2020-10-07,"2020-10",4,0,14.4333333333333,0.920833333333333,18.7291666666667,0.395833333333332,0,4703.375,4528.83333333333,5120.33333333333,2835.16666666667,174.541666666667
"1925",2020-10-08,"2020-10",5,0,15.6333333333333,0.825,21.2083333333333,2.875,0,5492.04166666667,4935.70833333333,5052.66666666667,2994.16666666667,556.333333333334
"1926",2020-10-09,"2020-10",6,1,15.7375,0.879166666666667,18.3375,0.00416666666666643,0,3704.45833333333,4426.29166666667,3820.125,3357.41666666667,-721.833333333333
"1927",2020-10-10,"2020-10",7,1,20.1416666666667,1.1625,20.8083333333333,2.475,0,8978.625,5379.04166666667,4350.75,2934.25,3599.58333333333
"1928",2020-10-11,"2020-10",1,0,20.9708333333333,1.17916666666667,22.075,3.74166666666667,0,5664.58333333333,5951.25,4709.91666666667,3845.08333333333,-286.666666666667
"1929",2020-10-12,"2020-10",2,0,19.9541666666667,0.445833333333333,21.5291666666667,3.19583333333333,0,5188.54166666667,4596.79166666667,4182.875,3782,591.75
"1930",2020-10-13,"2020-10",3,0,17.175,0.879166666666667,19.6375,1.30416666666666,0,4537.79166666667,5019.625,4127.125,2640.79166666667,-481.833333333333
"1931",2020-10-14,"2020-10",4,0,10.6541666666667,0.770833333333333,15.4625,0,2.87083333333334,4623.79166666667,4574.79166666667,3644.75,3446.45833333333,49
"1932",2020-10-15,"2020-10",5,0,16.9041666666667,0.9875,18.475,0.141666666666666,0,4357.79166666667,4355.16666666667,4526.58333333333,2890.54166666667,2.625
"1933",2020-10-16,"2020-10",6,1,13.9625,1.17083333333333,16.6666666666667,0,1.66666666666667,4748.625,4468.41666666667,3910.16666666667,4043.04166666667,280.208333333333
"1934",2020-10-17,"2020-10",7,1,5.25,1.19583333333333,10.7083333333333,0,7.625,9225.58333333333,10327.5416666667,11250.0416666667,1688.875,-1101.95833333333
"1935",2020-10-18,"2020-10",1,0,7.05,0.704166666666667,11.5166666666667,0,6.81666666666667,9119.75,9938.29166666667,10624.5833333333,1195.45833333333,-818.541666666666
"1936",2020-10-19,"2020-10",2,0,11.2,0.6375,14.7958333333333,0,3.5375,4572,4082.5,8577.625,1185.875,489.5
"1937",2020-10-20,"2020-10",3,0,14.7166666666667,0.525,17.6916666666667,0,0.641666666666669,4294.33333333333,4253.70833333333,7715.41666666667,992.375,40.625
"1938",2020-10-21,"2020-10",4,0,18.5416666666667,0.6,20.5875,2.25416666666667,0,4527.95833333333,4823.5,6997.29166666667,1316.08333333333,-295.541666666667
"1939",2020-10-22,"2020-10",5,0,17.6541666666667,0.654166666666667,20.1666666666667,1.83333333333333,0,4721.54166666667,4801.83333333333,7301.79166666667,1139.5,-80.2916666666661
"1940",2020-10-23,"2020-10",6,1,17.8875,0.566666666666667,20.425,2.09166666666667,0,4722.33333333333,4621.95833333333,6413.66666666667,1859.04166666667,100.375
"1941",2020-10-24,"2020-10",7,1,17.8,0.795833333333333,20.8583333333333,2.525,0,6043.79166666667,5479.58333333333,7216.29166666667,1243.16666666667,564.208333333334
"1942",2020-10-25,"2020-10",1,0,16.875,1.425,17.7916666666667,0,0.541666666666668,6204.16666666667,8087.25,5639.16666666667,2835.41666666667,-1883.08333333333
"1943",2020-10-26,"2020-10",2,0,13.425,0.766666666666667,15.7416666666667,0,2.59166666666667,4272.91666666667,4377.125,4797.91666666667,2920.45833333333,-104.208333333333
"1944",2020-10-27,"2020-10",3,0,15.45,0.829166666666667,18.0291666666667,0,0.304166666666667,4074.04166666667,4177.54166666667,4769.20833333333,1794.41666666667,-103.5
"1945",2020-10-28,"2020-10",4,0,17.8166666666667,0.866666666666667,18.6083333333333,0.274999999999999,0,4314.16666666667,4257.45833333333,4408.33333333333,2302.58333333333,56.7083333333339
"1946",2020-10-29,"2020-10",5,0,21.4375,2.62083333333333,23.0041666666667,4.67083333333333,0,5018,4396.66666666667,5183.125,2406.20833333333,621.333333333333
"1947",2020-10-30,"2020-10",6,1,8.59166666666667,1.82083333333333,13.7458333333333,0,4.5875,4688.83333333333,5011.125,3116.5,3138.79166666667,-322.291666666667
"1948",2020-10-31,"2020-10",7,1,6.0125,1.075,9.92916666666667,0,8.40416666666667,7541.5,9033.79166666667,6235.16666666667,2917.125,-1492.29166666667
"1949",2020-11-01,"2020-11",1,0,9.2375,1.54166666666667,12.5708333333333,0,5.7625,9703.92,8946.04,5033.48,3720.92,757.879999999999
"1950",2020-11-02,"2020-11",2,0,-2.97083333333333,1.3375,5.65416666666667,0,12.6791666666667,3219.83333333333,4032.45833333333,4448.54166666667,3034.5,-812.625
"1951",2020-11-03,"2020-11",3,0,0.245833333333333,0.841666666666667,8.80833333333333,0,9.525,1390.29166666667,1411.08333333333,2922.91666666667,3007.875,-20.7916666666665
"1952",2020-11-04,"2020-11",4,0,4.00416666666667,0.95,10.8916666666667,0,7.44166666666667,2938.58333333333,2433.79166666667,3066.5,2932.58333333333,504.791666666667
"1953",2020-11-05,"2020-11",5,0,8.0625,0.704166666666667,13.0375,0,5.29583333333333,4098.79166666667,3634.25,1466.41666666667,2991.20833333333,464.541666666667
"1954",2020-11-06,"2020-11",6,1,12.5833333333333,0.829166666666667,15.5458333333333,0,2.7875,4589.41666666667,4053.70833333333,3854.16666666667,3509.75,535.708333333333
"1955",2020-11-07,"2020-11",7,1,14.7333333333333,0.841666666666667,17.1666666666667,0,1.16666666666667,7303.79166666667,7212.75,4192,2881.83333333333,91.041666666667
"1956",2020-11-08,"2020-11",1,0,15.3583333333333,1.09583333333333,17.5291666666667,0,0.804166666666667,7435.45833333333,7036.91666666667,7054.08333333333,3497.625,398.541666666666
"1957",2020-11-09,"2020-11",2,0,15.7958333333333,1.04166666666667,17.7541666666667,0,0.579166666666669,4523,4097.41666666667,4823.83333333333,3458.79166666667,425.583333333333
"1958",2020-11-10,"2020-11",3,0,17.4208333333333,1.0375,18.8,0.466666666666665,0,4345.29166666667,4361,4830,3536.625,-15.708333333333
"1959",2020-11-11,"2020-11",4,0,21.4708333333333,1.24166666666667,21.9458333333333,3.6125,0,4515.70833333333,5123.33333333333,5697.04166666667,3431.33333333333,-607.625
"1960",2020-11-12,"2020-11",5,0,19.6458333333333,1.17916666666667,20.0916666666667,1.75833333333333,0,4587.08333333333,3837.79166666667,4227.41666666667,3212.33333333333,749.291666666667
"1961",2020-11-13,"2020-11",6,1,12.6458333333333,1.08333333333333,15.5,0,2.83333333333333,4735.625,4472.25,3805.875,2984.79166666667,263.375
"1962",2020-11-14,"2020-11",7,1,9.69583333333333,0.9,12.3291666666667,0,6.00416666666667,10492.2083333333,9105.5,4773.25,3005.29166666667,1386.70833333333
"1963",2020-11-15,"2020-11",1,0,14.5291666666667,1.76666666666667,16.1833333333333,0,2.15,9284.45833333333,9001.25,4867.08333333333,2898.375,283.208333333334
"1964",2020-11-16,"2020-11",2,0,3.39583333333333,0.9,8.90833333333333,0,9.425,3950.91666666667,3841.70833333333,3889.125,2893.29166666667,109.208333333333
"1965",2020-11-17,"2020-11",3,0,1.62916666666667,1.5,7.46666666666667,0,10.8666666666667,2173.08333333333,1411.45833333333,2522.91666666667,2896.41666666667,761.625
"1966",2020-11-18,"2020-11",4,0,-1.7,1.10416666666667,4.26666666666667,0,14.0666666666667,2216.66666666667,1972.66666666667,2823.25,2827.41666666667,244
"1967",2020-11-19,"2020-11",5,0,-0.775,0.75,5.06666666666667,0,13.2666666666667,2364.45833333333,2340.29166666667,3018.29166666667,2698.08333333333,24.166666666667
"1968",2020-11-20,"2020-11",6,1,5.38333333333333,1.06666666666667,8.94166666666667,0,9.39166666666667,1254.5,1555.66666666667,2398.79166666667,2523.125,-301.166666666667
"1969",2020-11-21,"2020-11",7,1,8.39166666666667,0.833333333333333,11.9416666666667,0,6.39166666666667,6412.54166666667,6353.375,1069.625,2882.125,59.166666666667
"1970",2020-11-22,"2020-11",1,0,10.7541666666667,0.620833333333333,11.9833333333333,0,6.35,9264.20833333333,7910.83333333333,2461.91666666667,2835,1353.375
"1971",2020-11-23,"2020-11",2,0,5.20833333333333,1.4,9.28333333333333,0,9.05,3808.5,3817.41666666667,3855.04166666667,2941.91666666667,-8.91666666666652
"1972",2020-11-24,"2020-11",3,0,1.8375,0.75,5.30833333333333,0,13.025,1751.5,1843.20833333333,2819.29166666667,3091.125,-91.7083333333333
"1973",2020-11-25,"2020-11",4,0,9.22083333333333,1.32916666666667,11.0875,0,7.24583333333334,1628.5,1341.83333333333,2358.125,3023.79166666667,286.666666666667
"1974",2020-11-26,"2020-11",5,0,13.9041666666667,1.225,15.0916666666667,0,3.24166666666667,9782.83333333333,8542.83333333333,4316.54166666667,2832.5,1240
"1975",2020-11-27,"2020-11",6,1,8.57083333333333,0.866666666666667,12.025,0,6.30833333333334,10580.5416666667,10132.8333333333,6345.79166666667,3631.16666666667,447.708333333332
"1976",2020-11-28,"2020-11",7,1,8.5,0.85,12.5583333333333,0,5.775,8570.70833333333,9257.29166666667,5221.25,2741.83333333333,-686.583333333332
"1977",2020-11-29,"2020-11",1,0,7.24583333333333,0.854166666666667,9.32916666666667,0,9.00416666666667,7177.45833333333,6289.08333333333,1111.875,2931,888.375
"1978",2020-11-30,"2020-11",2,0,9.5625,2.29166666666667,11.9833333333333,0,6.35,4107.33333333333,4370.66666666667,4849.375,3657.95833333333,-263.333333333334
"1979",2020-12-01,"2020-12",3,0,-2.38333333333333,1.675,2.32083333333333,0,16.0125,2978.95833333333,3100.08333333333,3195.75,3091.125,-121.125
"1980",2020-12-02,"2020-12",4,0,-3.34583333333333,1.09583333333333,1.825,0,16.5083333333333,3606.125,3667.20833333333,3605.04166666667,2611.20833333333,-61.0833333333335
"1981",2020-12-03,"2020-12",5,0,-0.420833333333333,0.808333333333333,4.07083333333333,0,14.2625,3142.375,3308.83333333333,3530.75,3182.125,-166.458333333333
"1982",2020-12-04,"2020-12",6,1,7.15416666666667,1.19166666666667,9.47083333333333,0,8.8625,1782.375,1666.54166666667,1858.95833333333,2714.75,115.833333333333
"1983",2020-12-05,"2020-12",7,1,3.02916666666667,1.2875,6.225,0,12.1083333333333,3291.66666666667,3380.70833333333,4964.79166666667,2113.625,-89.041666666667
"1984",2020-12-06,"2020-12",1,0,1.99166666666667,0.779166666666667,4.66666666666667,0,13.6666666666667,2446.41666666667,1908.75,2129.04166666667,3006.375,537.666666666667
"1985",2020-12-07,"2020-12",2,0,3.27083333333333,1.17083333333333,4.83333333333333,0,13.5,2466.54166666667,2520.45833333333,2817.54166666667,3222.875,-53.916666666667
"1986",2020-12-08,"2020-12",3,0,-4.06666666666667,1.0375,0.895833333333333,0,17.4375,3730.91666666667,3838.70833333333,3644.41666666667,2907.91666666667,-107.791666666667
"1987",2020-12-09,"2020-12",4,0,-0.308333333333333,0.958333333333333,3.4,0,14.9333333333333,3537.625,3831.79166666667,3440.75,2103.66666666667,-294.166666666667
"1988",2020-12-10,"2020-12",5,0,4.39166666666667,0.820833333333333,7.1125,0,11.2208333333333,2517.5,2263.5,1583.66666666667,1283.08333333333,254
"1989",2020-12-11,"2020-12",6,1,6.04583333333333,0.629166666666667,8.72083333333333,0,9.6125,1487.95833333333,1668.45833333333,3013.20833333333,2107.125,-180.5
"1990",2020-12-12,"2020-12",7,1,8.50833333333333,1.10833333333333,10.5958333333333,0,7.7375,5150.70833333333,4315.25,660.458333333333,3371.375,835.458333333333
"1991",2020-12-13,"2020-12",1,0,11.3708333333333,0.916666666666667,12.8541666666667,0,5.47916666666667,7542.25,8797.875,8417.79166666667,2515.20833333333,-1255.625
"1992",2020-12-14,"2020-12",2,0,7.72083333333333,2.02916666666667,9.83333333333333,0,8.5,4754.58333333333,4525.83333333333,4809.54166666667,1644.20833333333,228.75
"1993",2020-12-15,"2020-12",3,0,-1.76666666666667,1.31666666666667,2.4875,0,15.8458333333333,3108.95833333333,3344.20833333333,2580.91666666667,1113,-235.25
"1994",2020-12-16,"2020-12",4,0,0.491666666666667,1.3125,1.17916666666667,0,17.1541666666667,4389.54166666667,4371.95833333333,4090.95833333333,1817.04166666667,17.5833333333339
"1995",2020-12-17,"2020-12",5,0,1.56666666666667,0.775,3.26666666666667,0,15.0666666666667,3726.70833333333,3423.33333333333,2614.75,1499.45833333333,303.375
"1996",2020-12-18,"2020-12",6,1,-1.91666666666667,1.125,1.38333333333333,0,16.95,3823.25,3420.25,2593.08333333333,1121.625,403
"1997",2020-12-19,"2020-12",7,1,-1.275,0.770833333333333,1.50416666666667,0,16.8291666666667,2993,3511.91666666667,3280.75,2446.04166666667,-518.916666666667
"1998",2020-12-20,"2020-12",1,0,4.1,0.5625,5.12916666666667,0,13.2041666666667,2125.75,1870.16666666667,2783.91666666667,3746,255.583333333333
"1999",2020-12-21,"2020-12",2,0,4.99166666666667,1.225,6.8375,0,11.4958333333333,2124.5,1666.83333333333,2658.45833333333,3089,457.666666666667
"2000",2020-12-22,"2020-12",3,0,2.33333333333333,1.22916666666667,6.36666666666667,0,11.9666666666667,2097.79166666667,1823.70833333333,2887.16666666667,2969.08333333333,274.083333333333
"2001",2020-12-23,"2020-12",4,0,3.14583333333333,1.03333333333333,5.86666666666667,0,12.4666666666667,2321.91666666667,2384.20833333333,2885.83333333333,3273.20833333333,-62.291666666667
"2002",2020-12-24,"2020-12",5,0,11.7666666666667,2.33333333333333,12.0916666666667,0,6.24166666666667,5503.375,4093.83333333333,4096.04166666667,3160.08333333333,1409.54166666667
"2003",2020-12-25,"2020-12",6,1,-7.65833333333333,1.85416666666667,-1.7875,0,20.1208333333333,2608.5,3103.125,3051.45833333333,2725.79166666667,-494.625
"2004",2020-12-26,"2020-12",7,1,-7.19583333333333,1.0125,-2.32916666666667,0,20.6625,3990.20833333333,4398.625,4847.375,3698.5,-408.416666666667
"2005",2020-12-27,"2020-12",1,0,-1.75416666666667,0.875,1.2625,0,17.0708333333333,2975.375,3118.5,3551.41666666667,3245.66666666667,-143.125
"2006",2020-12-28,"2020-12",2,0,3.15833333333333,1.08333333333333,4.97916666666667,0,13.3541666666667,2413.08333333333,2688.58333333333,2646.75,2977.33333333333,-275.5
"2007",2020-12-29,"2020-12",3,0,2.08333333333333,1.12916666666667,4.96666666666667,0,13.3666666666667,2089.125,2163.08333333333,2237,3239.79166666667,-73.9583333333335
"2008",2020-12-30,"2020-12",4,0,1.03333333333333,0.716666666666667,2.62083333333333,0,15.7125,3357.04166666667,3025.54166666667,3091.625,2560.875,331.5
"2009",2020-12-31,"2020-12",5,0,7.15416666666667,1.05,7.575,0,10.7583333333333,1449.29166666667,1271.29166666667,2691,2349.66666666667,178
"2010",2021-01-01,"2021-01",6,1,8.00416666666667,1.675,8.22916666666667,0,10.1041666666667,3857.33333333333,5092.79166666667,4636.04166666667,3440.54166666667,-1235.45833333333
"2011",2021-01-02,"2021-01",7,1,13.3833333333333,1.13333333333333,14.1583333333333,0,4.175,5579.54166666667,2456.95833333333,626.791666666667,3016.95833333333,3122.58333333333
"2012",2021-01-03,"2021-01",1,0,8.81666666666667,0.970833333333333,10.5166666666667,0,7.81666666666667,5638.04166666667,4938.91666666667,5312.29166666667,2183.58333333333,699.125
"2013",2021-01-04,"2021-01",2,0,1.95416666666667,0.891666666666667,5.225,0,13.1083333333333,2227.375,2127.875,1987.5,2117.33333333333,99.5
"2014",2021-01-05,"2021-01",3,0,3.25,0.858333333333333,4.62083333333333,0,13.7125,2725.70833333333,2779.29166666667,2797.5,2475.41666666667,-53.583333333333
"2015",2021-01-06,"2021-01",4,0,-0.7375,0.958333333333333,2.925,0,15.4083333333333,3080.08333333333,3162.79166666667,2916.83333333333,2321.41666666667,-82.708333333333
"2016",2021-01-07,"2021-01",5,0,0.0125,0.95,2.20416666666667,0,16.1291666666667,3368.08333333333,4000.125,3500.95833333333,1948.66666666667,-632.041666666667
"2017",2021-01-08,"2021-01",6,1,0.925,1.66666666666667,1.38333333333333,0,16.95,4136.08333333333,4054.875,3701.54166666667,1938.95833333333,81.208333333333
"2018",2021-01-09,"2021-01",7,1,-1.54166666666667,1.14166666666667,1.29166666666667,0,17.0416666666667,2758.25,2995.83333333333,3095.29166666667,2778.66666666667,-237.583333333333
"2019",2021-01-10,"2021-01",1,0,-2.59166666666667,0.870833333333333,1.6375,0,16.6958333333333,2733,3115.625,3456.95833333333,2521.91666666667,-382.625
"2020",2021-01-11,"2021-01",2,0,0.7625,0.479166666666667,3.36666666666667,0,14.9666666666667,3843.625,4063.16666666667,3966,2580.16666666667,-219.541666666667
"2021",2021-01-12,"2021-01",3,0,2.95833333333333,0.916666666666667,5.0375,0,13.2958333333333,3121.125,2562.20833333333,2604.125,2933.54166666667,558.916666666667
"2022",2021-01-13,"2021-01",4,0,1.225,0.833333333333333,3.5125,0,14.8208333333333,3075.04166666667,3442.41666666667,3320.45833333333,3000.04166666667,-367.375
"2023",2021-01-14,"2021-01",5,0,1.87916666666667,0.8375,4.25416666666667,0,14.0791666666667,3075.29166666667,2650,2718.375,2790.16666666667,425.291666666667
"2024",2021-01-15,"2021-01",6,1,3.15,1.12083333333333,3.74166666666667,0,14.5916666666667,2687.625,3373.33333333333,3073.29166666667,2291.66666666667,-685.708333333333
"2025",2021-01-16,"2021-01",7,1,-1.54166666666667,1.56666666666667,1.32083333333333,0,17.0125,2900.41666666667,3220.75,3313.29166666667,2893.875,-320.333333333333
"2026",2021-01-17,"2021-01",1,0,-1.42916666666667,1.2,1.24583333333333,0,17.0875,2925.625,2932.79166666667,2918.875,3131.79166666667,-7.16666666666652
"2027",2021-01-18,"2021-01",2,0,-0.195833333333333,1.40833333333333,2.75833333333333,0,15.575,3464.66666666667,3350.33333333333,3642.79166666667,3352.375,114.333333333333
"2028",2021-01-19,"2021-01",3,0,1.22083333333333,1.35,4.54166666666667,0,13.7916666666667,2985.95833333333,3483.45833333333,3474.58333333333,2597.83333333333,-497.5
"2029",2021-01-20,"2021-01",4,0,1.2625,1.5125,5.925,0,12.4083333333333,2676.25,2317.83333333333,2538.29166666667,3278.91666666667,358.416666666667
"2030",2021-01-21,"2021-01",5,0,3.44166666666667,1.03333333333333,5.4625,0,12.8708333333333,3088.875,2554.75,3208.375,3615.45833333333,534.125
"2031",2021-01-22,"2021-01",6,1,1.975,1.03333333333333,5.5375,0,12.7958333333333,1852.625,1943.5,2868.75,3445.5,-90.875
"2032",2021-01-23,"2021-01",7,1,-3.27083333333333,1.28333333333333,1.80416666666667,0,16.5291666666667,2265.33333333333,2212.25,3130.125,2425.54166666667,53.0833333333335
"2033",2021-01-24,"2021-01",1,0,-2.08333333333333,0.991666666666667,2.39166666666667,0,15.9416666666667,2873.16666666667,2392.79166666667,3558.79166666667,3015.83333333333,480.375
"2034",2021-01-25,"2021-01",2,0,6.36666666666667,0.720833333333333,6.99583333333333,0,11.3375,2487.75,2329.75,3244.04166666667,3422.625,158
"2035",2021-01-26,"2021-01",3,0,12.0666666666667,1.18333333333333,12.7125,0,5.62083333333334,2960.16666666667,2119.91666666667,2464.54166666667,3729.79166666667,840.25
"2036",2021-01-27,"2021-01",4,0,8.38333333333333,1.17916666666667,9.94166666666667,0,8.39166666666667,3660.625,2879.29166666667,1859.16666666667,3918.125,781.333333333333
"2037",2021-01-28,"2021-01",5,0,-2.36666666666667,2.1375,1.88333333333333,0,16.45,3091.45833333333,3183.25,4072.29166666667,3409,-91.7916666666665
"2038",2021-01-29,"2021-01",6,1,-6.23333333333333,0.875,-0.329166666666667,0,18.6625,4292.95833333333,4566.625,4987.58333333333,2380.45833333333,-273.666666666667
"2039",2021-01-30,"2021-01",7,1,-3.25416666666667,0.808333333333333,0.583333333333333,0,17.75,3440.375,3999.08333333333,3944.125,2671.70833333333,-558.708333333333
"2040",2021-01-31,"2021-01",1,0,2.39166666666667,1.0625,2.97083333333333,0,15.3625,3036.70833333333,3489.41666666667,3378.20833333333,2650.91666666667,-452.708333333333
"2041",2021-02-01,"2021-02",2,0,0.225,1.6625,2.56666666666667,0,15.7666666666667,3925.20833333333,4067.25,4429.45833333333,3468.54166666667,-142.041666666667
"2042",2021-02-02,"2021-02",3,0,-3.80416666666667,2.26666666666667,0.270833333333333,0,18.0625,4092.04166666667,4518.29166666667,4581.41666666667,2893.04166666667,-426.25
"2043",2021-02-03,"2021-02",4,0,-4.95416666666667,1.9125,0.341666666666667,0,17.9916666666667,4362.25,4453.33333333333,4266.79166666667,2548.125,-91.083333333333
"2044",2021-02-04,"2021-02",5,0,-2.7125,0.929166666666667,1.3625,0,16.9708333333333,4137.91666666667,4401.58333333333,4318.54166666667,2582.33333333333,-263.666666666666
"2045",2021-02-05,"2021-02",6,1,2.97083333333333,1.39583333333333,5.625,0,12.7083333333333,2312,2335.45833333333,2800.20833333333,2937.41666666667,-23.4583333333335
"2046",2021-02-06,"2021-02",7,1,-1.06666666666667,0.745833333333333,3.72916666666667,0,14.6041666666667,2318.58333333333,2701.54166666667,3290.95833333333,3673.125,-382.958333333333
"2047",2021-02-07,"2021-02",1,0,0.791666666666667,1.36666666666667,2.92083333333333,0,15.4125,2243.95833333333,2277.33333333333,2961.20833333333,3837.625,-33.375
"2048",2021-02-08,"2021-02",2,0,-0.454166666666667,0.920833333333333,2.57916666666667,0,15.7541666666667,3480.41666666667,3402.375,3806.79166666667,2778.33333333333,78.0416666666665
"2049",2021-02-09,"2021-02",3,0,7.525,0.8125,9.43333333333333,0,8.9,2481.29166666667,1595.5,2181,2904.25,885.791666666667
"2050",2021-02-10,"2021-02",4,0,7.58333333333333,1.14583333333333,8.90416666666667,0,9.42916666666667,1943.83333333333,2511.58333333333,2039.75,3575.25,-567.75
"2051",2021-02-11,"2021-02",5,0,8.8625,1.25,9.45,0,8.88333333333333,1847.91666666667,4198.83333333333,2293.08333333333,4055.41666666667,-2350.91666666667
"2052",2021-02-12,"2021-02",6,1,0.95,1.86666666666667,1.9875,0,16.3458333333333,3220.08333333333,4167,4478.33333333333,3819.5,-946.916666666667
"2053",2021-02-13,"2021-02",7,1,0.525,1.49583333333333,1.1,0,17.2333333333333,3103.91666666667,3750.91666666667,4074.625,3381.91666666667,-647
"2054",2021-02-14,"2021-02",1,0,0.916666666666667,1.5,1.75,0,16.5833333333333,2315.04166666667,2956.75,2988.75,2594.875,-641.708333333333
"2055",2021-02-15,"2021-02",2,0,2.97916666666667,1.62083333333333,3.54583333333333,0,14.7875,3546.79166666667,3929.91666666667,3279.83333333333,1403.29166666667,-383.125
"2056",2021-02-16,"2021-02",3,0,2.96666666666667,1.9125,5.6,0,12.7333333333333,3768.375,3149.375,2374.125,1451.125,619
"2057",2021-02-17,"2021-02",4,0,-2.31666666666667,1.22083333333333,1.60416666666667,0,16.7291666666667,2938.45833333333,4181,3737.83333333333,1946,-1242.54166666667
"2058",2021-02-18,"2021-02",5,0,0.691666666666667,1.7875,1.50833333333333,0,16.825,4615.83333333333,4455.375,4436.25,2776.70833333333,160.458333333333
"2059",2021-02-19,"2021-02",6,1,1.125,1.2625,2.6375,0,15.6958333333333,3731.58333333333,3162.41666666667,3624.79166666667,3228.41666666667,569.166666666667
"2060",2021-02-20,"2021-02",7,1,-3.1125,1.275,0.825,0,17.5083333333333,3503.70833333333,2997.125,4141.625,2780.08333333333,506.583333333333
"2061",2021-02-21,"2021-02",1,0,-2.67083333333333,1.24583333333333,1.04583333333333,0,17.2875,3001.95833333333,2916.45833333333,5086.70833333333,2003.83333333333,85.5
"2062",2021-02-22,"2021-02",2,0,4.3625,1.45,4.99166666666667,0,13.3416666666667,3343.16666666667,3169.5,3005.25,2739.04166666667,173.666666666667
"2063",2021-02-23,"2021-02",3,0,4.4625,1.37083333333333,7.3875,0,10.9458333333333,2694.08333333333,2205.66666666667,4289.75,1713.04166666667,488.416666666667
"2064",2021-02-24,"2021-02",4,0,6.8,1.275,10.525,0,7.80833333333334,1466.91666666667,1436.75,4479.41666666667,2753.75,30.1666666666667
"2065",2021-02-25,"2021-02",5,0,8.35833333333333,1.06666666666667,11.6916666666667,0,6.64166666666667,3952.08333333333,3553.29166666667,5083.45833333333,3123.54166666667,398.791666666667
"2066",2021-02-26,"2021-02",6,1,7.07916666666667,1.80416666666667,8.40833333333333,0,9.925,4595.5,4904.54166666667,5283.95833333333,3839.125,-309.041666666667
"2067",2021-02-27,"2021-02",7,1,9.0875,1.0125,9.77083333333333,0,8.5625,3346.54166666667,1135.25,1826.33333333333,3022.75,2211.29166666667
"2068",2021-02-28,"2021-02",1,0,15.725,1.53333333333333,16.7916666666667,0,1.54166666666667,8503.41666666667,7521.875,4256.54166666667,3646.75,981.541666666666
"2069",2021-03-01,"2021-03",2,0,12.8375,1.99166666666667,14.725,0,3.60833333333333,3829.375,4134.04166666667,4770.95833333333,3581.5,-304.666666666667
"2070",2021-03-02,"2021-03",3,0,0.358333333333333,1.1375,5.25,0,13.0833333333333,1899.41666666667,3105.66666666667,2915.66666666667,3467.16666666667,-1206.25
"2071",2021-03-03,"2021-03",4,0,2.50416666666667,0.983333333333333,7.97083333333333,0,10.3625,2123.45833333333,1758.58333333333,3365.29166666667,3430.5,364.875
"2072",2021-03-04,"2021-03",5,0,4.88333333333333,1.41666666666667,9.3375,0,8.99583333333334,1499.625,1215.125,3270.75,3032.54166666667,284.5
"2073",2021-03-05,"2021-03",6,1,-0.0583333333333333,1.41666666666667,5.50833333333333,0,12.825,1651.70833333333,2673.95833333333,2216.58333333333,2879.08333333333,-1022.25
"2074",2021-03-06,"2021-03",7,1,-0.833333333333333,0.783333333333333,5.83333333333333,0,12.5,1334.33333333333,2317.83333333333,2274.08333333333,3019.54166666667,-983.5
"2075",2021-03-07,"2021-03",1,0,-1.90416666666667,1.375,3.95833333333333,0,14.375,2021.29166666667,2821.5,2971.625,3325.20833333333,-800.208333333333
"2076",2021-03-08,"2021-03",2,0,-0.591666666666667,0.8375,5.8375,0,12.4958333333333,2343.16666666667,2212.95833333333,4519.5,2597.66666666667,130.208333333333
"2077",2021-03-09,"2021-03",3,0,4.725,0.820833333333333,9.93333333333333,0,8.4,1493.125,1518.75,2846.25,2874.5,-25.625
"2078",2021-03-10,"2021-03",4,0,7.8375,1.0625,11.9791666666667,0,6.35416666666667,2802.33333333333,3739.75,1862.83333333333,3132.375,-937.416666666667
"2079",2021-03-11,"2021-03",5,0,9.96666666666667,1.3625,13.0333333333333,0,5.3,3852.04166666667,4141.625,4114,2477.16666666667,-289.583333333333
"2080",2021-03-12,"2021-03",6,1,12.8083333333333,1.0625,15.7583333333333,0,2.575,4065.66666666667,3856.58333333333,3426.79166666667,2969.625,209.083333333333
"2081",2021-03-13,"2021-03",7,1,9.92916666666667,0.941666666666667,13.9,0,4.43333333333334,10150.1666666667,10235.1666666667,3996.29166666667,2765.375,-85
"2082",2021-03-14,"2021-03",1,0,10.7,0.795833333333333,14.6166666666667,0,3.71666666666667,10050.6956521739,9198.30434782609,5899,2990.73913043478,852.391304347828
"2083",2021-03-15,"2021-03",2,0,4.375,1.45416666666667,9.19583333333333,0,9.1375,4086.5,4250.33333333333,4525.125,3329.70833333333,-163.833333333333
"2084",2021-03-16,"2021-03",3,0,6.09166666666667,0.916666666666667,7.02083333333333,0,11.3125,3715.79166666667,4278.20833333333,3023.04166666667,2871,-562.416666666667
"2085",2021-03-17,"2021-03",4,0,8.82083333333333,0.6625,9.975,0,8.35833333333333,1933.58333333333,2706.04166666667,2130.83333333333,3395.125,-772.458333333333
"2086",2021-03-18,"2021-03",5,0,14.3,2.05416666666667,15.4458333333333,0,2.8875,3858.125,3638.83333333333,2495.25,2764.16666666667,219.291666666667
"2087",2021-03-19,"2021-03",6,1,4.875,2.325,8.80416666666667,0,9.52916666666667,3827.625,4004.66666666667,4455.83333333333,3242.875,-177.041666666667
